2015-05-09 16:06:28.891 EDT,79.6
2015-05-09 15:42:26.050 EDT,79.1
2015-05-09 15:34:25.938 EDT,78.8
2015-05-09 15:26:23.799 EDT,78.4
2015-05-09 15:18:21.910 EDT,78.3
2015-05-09 15:10:22.074 EDT,78.2
2015-05-09 14:54:21.953 EDT,77.9
2015-05-09 14:38:22.056 EDT,77.6
2015-05-09 14:30:23.122 EDT,77.5
2015-05-09 14:22:22.223 EDT,77.3
2015-05-09 14:14:21.756 EDT,77.1
2015-05-09 14:06:22.036 EDT,76.9
2015-05-09 13:58:21.855 EDT,76.8
2015-05-09 13:42:21.957 EDT,76.7
2015-05-09 13:34:22.096 EDT,76.5
2015-05-09 13:26:21.978 EDT,76.3
2015-05-09 13:18:22.020 EDT,76.1
2015-05-09 13:02:20.988 EDT,76
2015-05-09 12:54:19.945 EDT,76.1
2015-05-09 12:46:19.864 EDT,75.6
2015-05-09 12:38:22.081 EDT,75.5
2015-05-09 12:14:20.070 EDT,75.2
2015-05-09 12:06:20.030 EDT,74.9
2015-05-09 11:58:19.994 EDT,74.8
2015-05-09 11:50:17.978 EDT,74.4
2015-05-09 11:34:11.970 EDT,74.1
2015-05-09 11:26:11.001 EDT,73.9
2015-05-09 11:10:07.024 EDT,73.4
2015-05-09 11:02:07.024 EDT,73.1
2015-05-09 10:46:06.405 EDT,72.8
2015-05-09 10:30:07.310 EDT,72.6
2015-05-09 10:14:06.905 EDT,72.5
2015-05-09 10:06:07.124 EDT,72.3
2015-05-09 09:58:06.309 EDT,72.8
2015-05-09 09:42:05.052 EDT,72.2
2015-05-09 09:34:05.280 EDT,72.3
2015-05-09 09:18:04.639 EDT,72.3
2015-05-09 09:09:58.839 EDT,72.4
2015-05-09 08:53:51.878 EDT,71.9
2015-05-09 08:45:51.500 EDT,71.7
2015-05-09 08:37:51.468 EDT,71.9
2015-05-09 08:29:51.965 EDT,72.2
2015-05-09 08:21:52.009 EDT,72.1
2015-05-09 08:13:51.659 EDT,71.7
2015-05-09 08:05:52.047 EDT,71.8
2015-05-09 07:25:51.941 EDT,71.7
2015-05-09 07:17:51.889 EDT,71.9
2015-05-09 07:09:51.574 EDT,71.7
2015-05-09 07:01:51.487 EDT,71.9
2015-05-09 06:53:51.602 EDT,72.1
2015-05-09 06:37:51.701 EDT,71.7
2015-05-09 06:21:51.431 EDT,71.8
2015-05-09 06:13:51.570 EDT,72.1
2015-05-09 06:05:51.566 EDT,72.3
2015-05-09 05:41:51.594 EDT,72.1
2015-05-09 05:17:51.679 EDT,72.3
2015-05-09 05:17:51.498 EDT,72.3
2015-05-09 05:09:51.624 EDT,72.6
2015-05-09 05:01:51.536 EDT,72.3
2015-05-09 04:37:51.558 EDT,72.7
2015-05-09 04:29:51.499 EDT,72.5
2015-05-09 04:13:51.628 EDT,72.7
2015-05-09 04:05:51.625 EDT,72.8
2015-05-09 03:57:51.577 EDT,73.2
2015-05-09 03:41:51.653 EDT,73
2015-05-09 03:33:51.968 EDT,73.1
2015-05-09 03:17:51.505 EDT,73.2
2015-05-09 03:09:51.552 EDT,73.3
2015-05-09 03:09:51.530 EDT,73.3
2015-05-09 03:01:51.706 EDT,73.7
2015-05-09 02:53:51.638 EDT,73.5
2015-05-09 02:45:51.450 EDT,73.7
2015-05-09 02:37:51.651 EDT,73.6
2015-05-09 02:37:51.608 EDT,73.6
2015-05-09 02:29:51.627 EDT,73.7
2015-05-09 02:21:51.588 EDT,73.9
2015-05-09 02:13:51.748 EDT,74.3
2015-05-09 02:05:51.551 EDT,74.1
2015-05-09 01:57:51.656 EDT,74.2
2015-05-09 01:49:51.517 EDT,74.6
2015-05-09 01:41:51.613 EDT,74.4
2015-05-09 01:33:51.503 EDT,74.5
2015-05-09 01:17:51.671 EDT,74.6
2015-05-09 01:09:51.620 EDT,74.8
2015-05-09 01:01:51.574 EDT,74.9
2015-05-09 00:53:51.667 EDT,75
2015-05-09 00:45:51.842 EDT,75.2
